frame, Track_x, Track_y, Track.001_x, Track.001_y, Track.002_x, Track.002_y, Track.003_x, Track.003_y, Track.004_x, Track.004_y, 
1, 204.63860893249512, 369.3477051258087, 271.1877454519272, 440.33348178863525, 81.5226981639862, 587.8507533073425, 62.996125012636185, 193.18464517593384, 68.31720900535583, 120.18231350183487
2, 204.63474225997925, 369.14413619041443, 271.1877454519272, 440.33348178863525, 81.52270728349686, 587.8507533073425, 67.99350741505623, 196.46491026878357, 70.76197654008865, 119.16053581237793
3, 204.6097912788391, 368.9917438030243, 271.18030393123627, 440.1116030216217, 81.50876355171204, 587.5855071544647, 71.1408329308033, 200.2512356042862, 73.16292026638985, 118.1282953619957
4, 204.477321267128, 368.66914200782776, 271.16733598709106, 440.0243375301361, 81.50875443220139, 587.5855071544647, 74.57131013274193, 203.59387922286987, 75.9012995660305, 116.94784194231033
5, 204.19354033470154, 368.1959674358368, 271.19137501716614, 440.11763048171997, 81.50865411758423, 587.5854313373566, 77.76481229066849, 207.0131549835205, 77.91541188955307, 116.1875764131546
6, 202.79054009914398, 368.3783075809479, 271.19137501716614, 440.11766839027405, 81.51398903131485, 587.6871778964996, 79.6542289853096, 209.09236335754395, 80.78606057167053, 116.69215822219849
7, 202.7906130552292, 368.37785267829895, 271.19137501716614, 440.11766839027405, 81.51676136255264, 587.692257642746, 79.64429783821106, 209.08104765415192, 80.6850346326828, 116.86617743968964
8, 202.55874037742615, 368.27750873565674, 271.18601274490356, 440.1877233982086, 81.55650418996811, 587.9147429466248, 82.85838729143143, 212.2582014799118, 83.50032788515091, 116.25280755758286
9, 202.3700394630432, 367.9980089664459, 271.1863045692444, 440.18734431266785, 81.5232726931572, 587.83771276474, 87.2025026679039, 215.700355052948, 87.28564524650574, 115.16963696479797
10, 202.28477203845978, 367.73283863067627, 271.1862863302231, 440.18734431266785, 81.54885292053223, 587.8181140422821, 91.36692720651627, 221.66515231132507, 88.79601860046387, 114.69337284564972
11, 201.71952652931213, 366.6127166748047, 271.1863045692444, 440.18734431266785, 81.52216923236847, 587.581223487854, 95.5767851471901, 225.29986238479614, 89.06311082839966, 114.8669655919075
12, 201.3212774991989, 366.43989157676697, 271.1862863302231, 440.18734431266785, 81.51673400402069, 587.5833084583282, 98.49276691675186, 229.56648910045624, 90.34748446941376, 114.96548992395401
13, 199.40692806243896, 367.37304854393005, 271.1862863302231, 440.18734431266785, 81.48586446046829, 587.7366485595703, 100.1326555609703, 232.86589801311493, 91.6684820652008, 115.24063968658447
14, 198.1360512971878, 366.4652523994446, 271.1862863302231, 440.18734431266785, 81.53101515769958, 587.8095846176147, 102.94925290346146, 235.87862348556519, 92.86431437730789, 114.94940721988678
15, 197.90521824359894, 365.6012406349182, 271.1862863302231, 440.1873822212219, 81.53098779916763, 587.8095846176147, 105.66970324516296, 239.0146086215973, 93.6731784939766, 114.20799171924591
16, 197.70902109146118, 364.8705532550812, 271.2077901363373, 440.0767650604248, 81.54055416584015, 587.5833084583282, 107.79278916120529, 241.66712701320648, 95.65471136569977, 113.61713004112244
17, 195.67121171951294, 365.38963508605957, 271.20742535591125, 440.0783951282501, 81.52434879541397, 587.5824744701385, 110.0463570356369, 244.61933147907257, 97.74941736459732, 113.05173343420029
18, 195.4938189983368, 365.0415208339691, 271.2076989412308, 440.0771062374115, 81.52457678318024, 587.5824744701385, 112.30407428741455, 247.29611134529114, 100.76912444829941, 113.3168374300003
19, 195.59187197685242, 365.6316432952881, 271.2897015810013, 440.5195748806, 81.35792684555054, 587.8781232833862, 114.25175553560257, 250.26173543930054, 103.85678100585938, 113.28834915161133
20, 195.54902851581573, 365.6811897754669, 271.2854701280594, 440.4812114238739, 81.35790860652924, 587.8781232833862, 116.5624024271965, 253.7132145166397, 107.45918834209442, 112.32155781984329
21, 195.33267724514008, 364.9846580028534, 271.27368772029877, 440.37810015678406, 81.33498215675354, 587.8208055496216, 118.42315649986267, 256.02684938907623, 110.89935958385468, 111.48556047677994
22, 194.83672177791595, 364.3867642879486, 271.239617228508, 440.07286047935486, 81.43787759542465, 587.619549036026, 120.78024905920029, 258.74709141254425, 114.81273311376572, 111.30485039949417
23, 191.80940902233124, 363.8658628463745, 271.23773860931396, 440.0641794204712, 81.43666470050812, 587.6012012958527, 123.80085897445679, 262.0795944929123, 118.84179675579071, 110.24073833227158
24, 188.84914290905, 363.88519620895386, 271.23733735084534, 440.0650134086609, 81.38112688064575, 587.6310353279114, 127.12255865335464, 265.3577935695648, 123.03661662340164, 110.04122561216354
25, 187.55723655223846, 363.4904923439026, 271.21286058425903, 440.25849866867065, 81.3818746805191, 587.8305480480194, 129.37569791078568, 268.2813960313797, 127.62422293424606, 110.37703853845596
26, 186.85206127166748, 363.17073369026184, 271.21477568149567, 440.26407122612, 81.38175612688065, 587.8305480480194, 131.74868577718735, 270.7825266122818, 131.51785272359848, 110.12747704982758
27, 186.3566347360611, 362.6815617084503, 271.21477568149567, 440.2638816833496, 81.38184732198715, 587.8305480480194, 134.5769925713539, 273.0518274307251, 135.1305195093155, 109.47027540206909
28, 183.18388402462006, 362.7617003917694, 271.21475744247437, 440.2637300491333, 81.38236713409424, 587.8384330272675, 138.0729843378067, 275.7687714099884, 141.0768599510193, 109.38099128007889
29, 182.20412027835846, 362.1936786174774, 271.21477568149567, 440.2638816833496, 81.31034123897552, 587.7191727161407, 140.25572097301483, 277.36379277706146, 146.6061742901802, 109.0710414648056
